property_id,sale_date,area_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_price_inr
203192,11/1/2021,1712,4,2,9.4,20,10.2,1,0,4.48,26416601
203193,4/1/2017,1805,3,3,7.5,15,8.5,1,1,5.03,20151256
203194,3/1/2012,697,2,1,9.7,9,5,0,1,6.63,10456586
203195,8/1/2011,957,3,2,5.1,20,18.8,0,0,7.33,9408126
203196,10/1/2016,1690,3,2,6.6,12,16.8,1,1,3.82,20056930
203197,9/1/2015,1366,4,4,7.9,18,10.5,1,1,1.46,15976320
203198,1/1/2011,2467,5,4,8.3,19,6.4,0,1,2.98,33152343
203199,8/1/2017,1546,3,3,8.7,21,3.6,1,0,3.36,27220489
203200,2/1/2023,1564,3,2,3.1,8,28.6,1,0,5.16,12701289
203201,1/1/2010,2137,5,5,6.4,16,18.7,1,0,5.76,22247708
203202,11/1/2015,2076,5,3,5.8,42,19.1,1,0,4.5,23580452
203203,4/1/2014,2106,3,3,3.1,16,10.7,1,1,1.1,17597411
203204,5/1/2020,2079,3,3,7.1,22,14.8,0,1,0.5,25642024
203205,12/1/2010,2880,6,4,6,11,12.8,0,0,1.92,34409894
203206,8/1/2020,1801,2,2,7.3,23,8.3,1,0,2.15,24178863
203207,3/1/2016,2293,4,3,3.9,33,9.3,1,1,2.89,18906074
203208,3/1/2011,1501,3,4,6,13,8.2,0,1,6.71,17454971
203209,8/1/2011,1398,3,4,9.2,49,12,1,1,6.45,22033910
203210,6/1/2013,1519,4,4,9.6,18,8.5,0,1,3.51,23064089
203211,4/1/2018,2509,3,3,5.8,21,20.2,0,1,3.19,32018855
203212,9/1/2016,1698,4,4,3,14,20,0,1,5.58,11667173
203213,1/1/2017,1613,3,3,6.8,25,16.8,1,0,3.11,21142370
203214,8/1/2023,1549,2,3,3.9,14,25.3,1,1,4.18,14418618
203215,10/1/2014,1150,3,3,8.3,9,13.2,1,1,5.33,16517006
203216,9/1/2015,2361,4,3,5.7,44,11.2,1,0,2.02,23325217
203217,12/1/2016,1467,3,3,5.2,21,13.6,0,1,4.58,14708510
203218,3/1/2021,717,2,1,6.6,17,13.2,0,1,4.37,7480205
203219,1/1/2013,1611,3,2,10,27,5.6,1,1,3.14,24990881
203220,5/1/2013,1443,3,3,5.3,24,8.1,0,0,1.33,14884699
203221,3/1/2022,2545,5,6,9.4,22,9.4,0,1,5.88,36623584
203222,9/1/2022,1280,3,3,5.9,15,11,0,0,3.97,15149318
203223,7/1/2014,2268,5,4,3.1,21,20.6,0,0,3.47,16268315
203224,9/1/2021,2212,5,3,4.1,13,23.3,0,0,6.1,21338880
203225,1/1/2010,500,1,1,6.9,16,15.1,0,0,5.26,6030141
203226,5/1/2021,1759,5,4,7,16,21.5,0,0,4.12,24237086
203227,4/1/2014,1744,4,3,7.3,32,12.2,1,0,4.01,16901989
203228,3/1/2011,1479,2,2,4.4,25,18.1,1,1,0.84,12984768
203229,10/1/2020,1561,4,3,4.4,11,9,0,1,6.64,14924150
203230,9/1/2017,2482,5,3,7.5,22,4.2,1,0,5.83,36157383
203231,11/1/2019,2244,4,3,4.2,26,22.1,1,1,1.01,19019256
203232,9/1/2011,909,3,3,5.8,27,18.9,0,1,4.29,9510777
203233,5/1/2021,1946,4,3,4.8,10,21.8,0,0,2.6,19196321
203234,8/1/2010,1859,4,4,8,13,9.6,1,0,5.53,21687510
203235,10/1/2011,1970,4,3,5.6,6,8.4,0,1,4.86,21263008
203236,8/1/2012,1890,2,1,5.1,74,5.6,0,0,2.99,16421583
203237,5/1/2019,500,1,1,6,40,10.1,0,1,7.01,3782338
203238,9/1/2020,2370,5,4,7.6,16,7.9,1,0,3.06,37827744
203239,11/1/2020,1500,4,4,4.5,23,21,0,1,1.72,14676580
203240,7/1/2020,1605,3,3,3.8,31,26.5,0,0,3.26,12099535
203241,11/1/2016,1938,4,3,4.5,22,24.5,0,0,0.5,17596314
203242,7/1/2022,1318,3,2,6,20,7.7,0,1,1.32,19895306
203243,1/1/2013,1730,3,3,7.4,29,4.1,0,1,4.78,19480864
203244,10/1/2014,1271,3,3,4.3,14,11.9,1,1,0.5,12823306
203245,8/1/2011,1114,2,2,5.8,34,16,0,0,8.67,11431746
203246,4/1/2011,2421,6,5,4.7,24,19.8,0,1,2.37,23517938
203247,7/1/2011,1526,4,2,7.2,20,10.3,1,1,6.1,18682217
203248,7/1/2017,1485,3,3,5.8,49,15.9,1,1,1.81,15057919
203249,12/1/2015,1606,2,1,8.5,12,12.3,1,1,6.58,25883827
203250,10/1/2023,1985,3,2,8.2,23,9.2,1,1,0.5,29838247
203251,9/1/2020,2364,5,4,6,37,20.4,0,0,5.81,25469808
203252,5/1/2012,2348,4,5,9.2,22,11.1,1,1,6.8,31796916
203253,6/1/2010,910,2,2,6.4,36,13.1,0,1,5.61,7478143
203254,4/1/2013,1629,3,2,7.2,9,14.5,1,1,4.78,19711706
203255,9/1/2020,1792,4,3,6.6,22,7.9,1,1,6.83,18525680
203256,10/1/2012,1110,1,1,5.8,5,16.8,0,0,5.51,11845586
203257,11/1/2011,1542,4,3,7.4,42,7.6,1,1,7.62,19293438
203258,6/1/2020,1677,4,3,5.9,37,22.4,0,0,5.17,19500263
203259,8/1/2020,2161,4,2,5.8,18,19.6,1,0,7.58,26264458
203260,6/1/2018,1438,2,3,6.1,19,1,1,0,3,18029470
203261,5/1/2015,842,2,2,6.8,29,15.7,0,1,3.14,9901823
203262,9/1/2010,2306,5,4,1.9,19,28.4,0,0,4.75,14240016
203263,4/1/2017,1636,3,2,3.9,38,22.9,0,1,3.25,14076599
203264,5/1/2010,2188,5,3,5.3,6,6.3,0,1,4.9,19406926
203265,11/1/2016,2103,4,3,7.8,25,15.3,1,1,3.48,26691266
203266,7/1/2019,2497,4,3,3.6,17,23.6,1,0,0.82,26145992
203267,4/1/2012,582,2,2,4.6,8,14.4,1,1,3.47,4878830
203268,7/1/2021,3087,7,6,8.9,43,12.1,0,0,4.94,48408996
203269,8/1/2013,1261,4,4,9.2,12,8.9,0,0,3.03,17673965
203270,5/1/2019,879,3,3,5.4,10,20.9,0,1,2.5,9359971
203271,3/1/2010,1574,2,3,5.7,13,9.7,0,1,5.41,18599804
203272,4/1/2020,1687,3,3,7.8,12,3.1,0,0,2.35,23946205
203273,2/1/2022,1347,3,3,7.6,36,11,0,1,8.68,18608096
203274,3/1/2010,1772,4,4,7.6,20,5.3,1,0,7.16,23706121
203275,4/1/2016,2115,4,5,7.7,9,10.3,0,1,7.15,29707009
203276,11/1/2015,900,2,3,4.6,10,10.9,1,1,5.49,8914068
203277,7/1/2015,1816,4,4,5.4,32,6.9,0,0,7.07,20311890
203278,7/1/2020,1781,3,2,4.5,10,18.9,0,1,1.33,19322617
203279,2/1/2016,2065,5,4,8.3,21,1,0,0,4.05,32522990
203280,12/1/2018,1465,1,1,6,20,17.4,1,1,5.23,16939382
203281,5/1/2016,1645,2,2,3.9,32,18.5,1,0,3.82,12326495
203282,4/1/2010,1616,3,2,7.3,23,11.9,1,0,6.22,19128649
203283,4/1/2017,969,1,1,8,17,8.7,1,1,4.6,12865737
203284,7/1/2014,1440,2,1,7.4,14,16.9,1,0,1.6,16270036
203285,4/1/2020,1595,4,3,5.2,9,24.2,1,0,3.3,18113979
203286,9/1/2017,1635,3,3,7.9,45,8.1,1,1,8.6,20587398
203287,3/1/2014,1108,2,2,8.3,46,11.1,1,1,3.56,15751929
203288,7/1/2013,1216,3,3,5.9,27,22.5,0,0,5.83,9284074
203289,3/1/2012,1902,5,4,6.6,52,17.3,1,0,6.22,20702032
203290,3/1/2015,1608,3,3,5.1,16,13.9,1,1,2.79,19393785
203291,7/1/2015,1992,4,3,8.6,14,10.2,1,0,6.91,28769817
203292,1/1/2018,2880,7,5,9.4,34,4.9,1,1,3.61,49945055
203293,7/1/2022,1276,2,1,4.6,7,13.7,1,1,6.4,14664478
203294,4/1/2013,2441,5,4,6.7,26,11.8,0,1,3.42,29806994
203295,4/1/2017,1140,2,1,7.8,21,7.1,0,1,5.97,13070081
203296,3/1/2010,1096,3,3,5.3,18,13,1,0,5.39,12776899
203297,1/1/2023,1812,3,2,5.3,30,24.8,1,1,3.63,16415693
203298,2/1/2016,1788,3,3,6.3,13,12.3,0,1,4.71,23737427
203299,11/1/2019,500,1,2,7.2,27,9.1,1,1,7.37,5449154
203300,2/1/2016,2205,4,4,10,35,9.7,0,1,5.83,31411046
203301,12/1/2023,992,2,2,8.2,39,5.1,1,0,3.5,14052492
203302,12/1/2020,604,1,1,7.5,34,11.7,1,1,2.47,6294799
203303,8/1/2015,753,1,3,5.3,16,16.2,0,1,3.39,7565729
203304,8/1/2019,2290,4,3,10,13,1,1,0,5.98,38045350
203305,9/1/2016,1654,3,3,5.1,21,18.6,0,1,4.21,15415023
203306,2/1/2021,2199,3,3,4.6,10,27.9,1,0,4.71,22522163
203307,5/1/2017,2197,4,3,6.8,63,3.3,1,0,2.31,26108946
203308,5/1/2021,1138,3,1,9.7,36,1,0,1,7.53,18519243
203309,3/1/2015,2524,5,5,4.8,32,5.7,1,0,1.9,25247474
203310,7/1/2018,1863,4,3,6.5,34,11.8,1,1,7.06,21943176
203311,4/1/2013,2103,4,3,7,48,1,0,0,6.66,25005767
203312,6/1/2016,1006,2,2,5.9,20,9.7,0,0,1.06,10992696
203313,12/1/2019,2281,4,3,4.7,42,17.9,1,0,7.45,21245568
203314,1/1/2023,1287,3,3,6.8,25,26.2,1,0,4.85,14272510
203315,7/1/2023,500,2,3,8.1,8,14.7,1,0,2.77,8107913
203316,8/1/2016,1823,3,3,2.6,36,26,1,1,3.24,11912390
203317,5/1/2018,2194,5,5,8.2,21,12.3,1,0,6.05,26377487
203318,6/1/2017,688,1,1,6.7,17,7.6,1,1,5.43,8817749
203319,9/1/2010,727,2,2,5.5,36,18.2,1,1,7.07,4648093
203320,4/1/2022,1301,4,4,6.4,41,17.7,0,0,3.17,15657936
203321,4/1/2016,2374,3,3,6.6,12,7.3,0,0,3.2,27954539
203322,2/1/2018,1595,3,3,8.5,11,14.1,1,1,5.07,25202906
203323,2/1/2022,2196,5,3,6.5,14,8,0,0,2.31,24400241
203324,7/1/2015,1186,1,1,5.5,12,18.1,1,1,6.57,11956479
203325,7/1/2017,1618,4,4,6.8,17,9.1,1,0,7.1,16016398
203326,8/1/2022,2359,4,4,4.4,27,8.3,0,0,3.26,20922677
203327,6/1/2010,1535,2,2,5,40,8.6,1,0,2.57,11359990
203328,6/1/2023,954,2,1,8.4,33,12.4,0,0,2.88,11607128
203329,6/1/2023,2423,5,3,7.1,26,12,0,1,7.8,33879623
203330,3/1/2019,1489,2,2,10,18,8.3,1,1,10.98,19887055
203331,4/1/2020,1101,3,3,6,32,12,0,1,3.78,13531060
203332,1/1/2023,2268,5,4,5.6,14,14.1,1,0,4.78,31113159
203333,12/1/2020,500,1,2,7.7,36,1,0,0,6.21,4863749
203334,4/1/2019,1432,2,3,7.3,14,10.1,0,0,4.07,18612916
203335,7/1/2015,1527,4,2,6.1,10,8,0,0,2.18,19190182
203336,11/1/2012,1071,2,1,7.3,27,10.7,1,0,3.09,11789546
203337,10/1/2023,1232,2,3,9.4,22,6.6,1,1,3.16,20615481
203338,1/1/2015,2508,5,4,6.7,7,10.5,0,1,2.92,31157439
203339,8/1/2021,2297,4,4,4.8,12,26.3,1,1,1,21843233
203340,10/1/2020,1390,3,2,6,38,14.8,1,1,3.21,16632163
203341,11/1/2023,1612,3,2,9.9,20,1,0,1,4.92,29222207
203342,3/1/2021,1516,3,3,8.4,32,11.4,1,1,7.07,20308222
203343,9/1/2021,2020,4,4,7.9,14,9.5,1,1,9.12,30853898
203344,4/1/2013,1170,3,4,6.2,11,10,1,0,6.9,12297662
203345,3/1/2018,500,1,2,4.7,5,13.4,0,0,0.5,5696992
203346,5/1/2012,1466,2,1,2.8,25,22.9,0,0,6.26,11355376
203347,10/1/2021,626,1,2,2.8,22,14.8,1,0,8.16,4225646
203348,2/1/2016,1487,3,3,8.8,23,3.9,1,1,3.56,26040290
203349,1/1/2014,866,1,1,5,10,18.1,0,1,1.44,9265471
203350,6/1/2012,2134,5,4,6.6,39,20.2,1,1,4.02,29892418
203351,12/1/2023,2022,4,3,10,18,7.5,1,0,1.58,33433785
203352,3/1/2021,1100,1,1,6.6,12,16.9,1,1,2.96,13025183
203353,3/1/2011,500,1,1,6.8,27,1,0,0,6.5,5442125
203354,2/1/2021,1783,4,3,8,35,14.7,1,0,4.32,26440276
203355,9/1/2017,1310,3,3,5.8,27,15.1,1,1,4.24,14753705
203356,6/1/2011,1186,1,2,8,24,6.4,0,0,3.14,14078628
203357,7/1/2018,2827,6,4,4.2,24,19.6,0,1,6.12,24852608
203358,6/1/2019,1295,2,2,9.5,10,1,1,1,4.83,23410214
203359,2/1/2020,2392,4,3,4.4,31,23.9,0,1,5.07,27397276
203360,2/1/2018,959,2,3,6,30,13,0,0,3.66,10057397
203361,12/1/2018,2609,6,6,8,28,1,1,0,4.35,33294266
203362,12/1/2016,2267,4,4,4,30,11.5,1,0,2.87,17535443
203363,3/1/2023,1994,4,4,8.4,22,2.7,0,1,6.56,27357126
203364,12/1/2012,2619,6,5,9.5,9,6.7,1,0,4.07,35900682
203365,12/1/2017,1196,2,2,6.7,17,1,0,0,4.53,15930082
203366,1/1/2012,2050,4,3,7,20,22.4,0,0,8.08,25697919
203367,7/1/2013,1441,4,3,5.7,33,9.6,0,0,2.84,14371947
203368,2/1/2013,1578,3,3,7.7,19,13.7,1,1,1.58,22194997
203369,8/1/2022,3017,6,6,8.3,29,1,1,0,4.52,36465886
203370,7/1/2011,500,2,2,8.1,38,10.4,0,0,3.64,5265809
203371,9/1/2014,2228,3,3,6.6,33,13.7,1,1,5.98,24885987
203372,9/1/2011,2874,5,4,8.9,28,8.7,1,1,1.93,38846060
203373,12/1/2017,989,1,2,7.7,44,15,0,1,2.44,12588811
203374,1/1/2017,748,2,3,7.3,14,13.1,1,0,4,11021479
203375,8/1/2016,1906,3,2,9.1,17,1,0,0,4.31,27730258
203376,5/1/2018,1701,2,2,7.2,22,13.7,1,0,4.24,22814211
203377,12/1/2018,2857,6,4,5.4,11,12,0,1,0.76,36450240
203378,8/1/2015,1127,1,1,9.9,5,1,1,0,8.98,16283531
203379,1/1/2013,1183,2,2,5.3,23,19.6,0,1,3.59,12067736
203380,4/1/2013,1690,3,3,7.7,20,20.9,1,0,0.5,23119412
203381,4/1/2011,2138,6,5,7.3,17,17,0,1,4.58,28619940
203382,1/1/2012,500,1,2,7.8,27,4,0,0,2.49,5641591
203383,5/1/2022,1994,3,3,7.3,19,10.3,1,1,6.51,27841131
203384,4/1/2013,1147,2,2,4.5,12,19.6,1,0,2.72,12190150
203385,11/1/2017,1109,1,1,4.7,15,11.1,0,1,4.16,10009968
203386,7/1/2014,1905,4,3,7.9,28,16.6,0,1,4.84,31183277
203387,4/1/2014,839,3,3,6.1,32,17.5,1,1,5.67,8256900
203388,5/1/2013,1834,5,3,5.5,63,20.3,1,1,3.01,17700709
203389,7/1/2022,1424,3,1,7.2,33,10.5,1,1,3.75,19268859
203390,9/1/2017,1558,3,2,7.8,10,4.6,0,1,5.47,20735332
203391,6/1/2017,865,2,2,5.9,5,16.2,1,0,0.63,11702485
203392,6/1/2012,1103,3,1,8.2,10,12.1,1,0,6.07,14533244
203393,10/1/2010,1894,3,2,10,36,1,0,0,3.23,32694586
203394,10/1/2010,1231,2,1,5.8,11,15.7,0,0,6.66,13128141
203395,6/1/2010,939,2,2,7,24,8.7,1,0,3.65,12112798
203396,12/1/2015,1169,2,1,10,5,15.4,1,0,6.14,20221981
203397,8/1/2023,944,2,3,8.4,10,9.6,1,0,5.22,12518717
203398,7/1/2018,2018,3,4,4.4,13,9.7,1,0,5.71,20970796
203399,11/1/2012,2146,4,3,6.6,5,14.1,1,1,3.2,28788909
203400,11/1/2021,1720,3,3,4.4,35,19,0,0,4.92,16266270
203401,9/1/2014,2021,4,3,9.2,19,8.5,0,1,3.43,29393367
203402,2/1/2020,1496,3,3,6.7,36,13.3,0,0,6.25,19097470
203403,8/1/2012,2060,4,3,7.7,20,12.4,1,0,5.71,26501781
203404,12/1/2016,622,1,1,7.3,14,3,0,1,5.85,8997264
203405,11/1/2013,2036,4,2,8.4,16,8.5,0,1,3.54,34352611
203406,9/1/2017,2105,4,3,5.2,3,22.8,0,1,0.71,24104959
203407,2/1/2013,2095,5,5,6.3,19,15.2,0,0,5.34,23213090
203408,9/1/2017,1696,3,2,6.6,31,11,1,1,2.18,22416718
203409,3/1/2015,2197,4,3,9.7,20,4,1,0,4.19,29686947
203410,5/1/2018,1200,3,3,6,23,12.4,0,0,5.66,12408548
203411,6/1/2015,1825,4,4,5.1,34,19.9,0,1,2.53,18279280
203412,10/1/2012,2532,5,4,2.7,20,33.1,1,1,3.79,20033303
203413,9/1/2015,1805,4,2,7.2,51,11.3,0,1,4.78,18020855
203414,9/1/2023,1429,3,2,6.4,33,15.4,0,1,1.05,14786656
203415,8/1/2013,2322,6,5,4.2,19,14.8,0,0,4.92,15565613
203416,1/1/2015,1626,3,1,3,12,23.4,1,0,0.69,12313111
203417,1/1/2018,2359,6,5,5.4,29,18.2,1,1,4.93,28433462
203418,1/1/2011,2192,3,2,5.4,4,10.1,1,0,7.91,21216696
203419,4/1/2018,1356,3,2,7.5,33,5,1,1,2.99,15330024
203420,4/1/2022,1928,4,3,4.8,16,14,1,0,6.45,20998497
203421,2/1/2010,1879,4,3,4.6,43,14,1,0,6.7,14507948
203422,1/1/2022,2218,6,5,7.8,21,7.4,1,1,0.5,35958542
203423,7/1/2022,1702,3,2,6.6,45,12.1,0,1,7.57,21523613
203424,6/1/2012,1272,2,2,7.2,22,12.6,0,0,4.98,19145625
203425,9/1/2017,2246,4,4,4.4,19,26.8,1,0,0.5,20396465
203426,11/1/2014,2992,7,6,5.5,59,19,1,1,1.21,30333249
203427,3/1/2019,1015,1,1,8.1,27,9,0,0,4.78,10672893
203428,2/1/2021,1711,3,2,9.4,31,3.9,0,1,0.5,26860556
203429,9/1/2015,3456,7,6,8.6,10,12.4,1,1,2.82,55570775
203430,5/1/2016,1632,3,2,10,16,4.9,1,0,6.07,26421317
203431,2/1/2021,1576,3,3,5.2,5,15.7,0,1,3.85,16825701
203432,4/1/2023,1517,4,3,3.7,16,13,0,1,6.69,11714045
203433,10/1/2011,1894,4,3,10,37,6.7,1,0,2.5,31367048
203434,9/1/2016,2693,5,3,9.1,30,9.6,0,1,0.95,32843103
203435,4/1/2019,1382,3,3,9.7,22,7.3,0,0,4.07,21494341
203436,5/1/2023,1574,3,1,6.7,14,13.4,1,1,5.81,19146527
203437,7/1/2018,2376,6,4,5.6,17,8.7,1,1,4.36,27085008
203438,8/1/2019,1190,2,1,8.1,37,9.7,0,0,5.51,16713109
203439,1/1/2015,1919,3,3,8.9,11,4.8,0,0,5.3,22839382
203440,5/1/2014,1603,3,2,6,26,13.9,0,0,5.46,17187197
203441,9/1/2016,1294,3,3,7.5,12,5.1,1,0,3.51,19465263
203442,9/1/2017,1383,3,4,6.3,37,12.4,0,1,1.95,17278736
203443,2/1/2019,2084,3,3,6.4,21,20.4,1,1,3.76,23408039
203444,2/1/2017,1664,2,3,9.2,25,2.4,0,0,1.82,24706676
203445,2/1/2023,1626,4,3,3.2,43,21.4,0,0,7.57,12778128
203446,2/1/2015,1917,4,2,6.2,13,14.8,1,0,3.09,25849968
203447,1/1/2020,1510,3,3,6.9,20,13.7,1,1,2.95,21284275
203448,10/1/2023,1024,2,2,5.1,15,11,1,0,0.5,10824027
203449,12/1/2017,2202,4,3,8,8,7.1,0,0,5.5,29467741
203450,9/1/2011,2267,5,3,5.6,26,15.1,1,1,7.74,26061297
203451,6/1/2021,2196,4,3,5.8,21,4.2,0,0,6.26,26716470
203452,2/1/2011,2743,5,3,7.6,42,15,0,1,2.04,33862768
203453,11/1/2018,2316,5,4,6.6,28,19.9,1,1,3.61,36662718
203454,8/1/2017,923,3,2,5.4,1,16.8,0,0,4.81,10734209
203455,9/1/2019,2395,4,4,6.6,26,15.7,1,1,3.87,30346422
203456,2/1/2016,1852,2,1,5.2,41,21.5,0,0,3.25,18600598
203457,12/1/2014,710,4,2,5.1,16,22.2,1,1,4.05,8345362
203458,11/1/2014,1356,3,3,4.6,55,24.6,0,1,4.36,9370199
203459,3/1/2014,2432,5,4,4.4,17,11.2,0,1,7.51,22438305
203460,10/1/2011,900,2,2,6.2,31,7.6,0,0,2.42,7777250
203461,3/1/2011,1940,4,3,8.8,8,1,1,0,5.28,34450333
203462,3/1/2016,2037,5,3,4.7,10,18,0,0,1.72,19470106
203463,12/1/2012,1849,5,4,7,33,14,1,0,3.09,22831616
203464,6/1/2021,1877,4,4,5.5,11,17.5,1,0,5.19,21234692
203465,3/1/2010,2072,4,3,8.3,10,8.2,0,1,2.36,30420454
203466,1/1/2015,1623,1,1,8.3,15,8.7,0,0,5.06,21607583
203467,10/1/2018,766,1,1,7,24,6.8,1,1,4.59,8212249
203468,11/1/2023,1241,3,3,6.3,27,13,1,0,4.72,13925089
203469,2/1/2011,2170,4,4,6.8,16,11.1,0,0,1.04,29967499
203470,10/1/2012,911,3,3,6.6,6,17.1,0,1,7.88,12853335
203471,6/1/2020,500,1,2,4.9,16,15.8,0,0,8.35,3806409
203472,10/1/2015,1777,4,3,8.6,26,1,0,0,5.46,24932072
203473,12/1/2017,997,1,2,7.4,19,5.2,1,1,2.45,10949343
203474,7/1/2020,1090,3,3,6.7,37,13.6,0,0,2.66,12810095
203475,6/1/2011,2125,4,2,5.3,16,4.8,0,1,4.36,23309516
203476,2/1/2010,1723,3,3,5.1,8,6,1,0,5.38,19842551
203477,7/1/2020,1462,2,2,4,6,25.1,0,0,5.28,13859582
203478,12/1/2015,1636,4,3,8.9,11,5.8,0,0,4.55,25862193
203479,6/1/2017,2495,6,5,6.1,24,14.4,0,0,6.41,30401241
203480,10/1/2020,1753,4,4,7.2,5,9,1,1,5.84,24062742
203481,12/1/2019,1982,3,3,7.3,10,7.1,0,0,4.24,25036384
203482,7/1/2010,1429,3,2,7.5,1,12.2,0,0,7.77,18263345
203483,1/1/2013,674,1,1,7.7,20,13.4,0,1,6.27,8044512
203484,8/1/2015,1904,4,4,5.1,20,14.6,1,0,6.16,18150418
203485,9/1/2013,1592,1,1,9.4,40,1,1,0,4.49,25421483
203486,10/1/2017,1962,4,3,6,23,15.8,0,0,4.18,23483250
203487,12/1/2022,2099,4,3,10,15,7.4,1,1,4.74,37218949
203488,11/1/2010,1350,2,1,5.5,58,9.4,0,1,6.87,11932603
203489,10/1/2012,1549,5,4,7.5,19,17.6,0,1,6.59,23361868
203490,6/1/2015,2356,4,4,6,16,17.1,1,0,2.92,22857615
203491,6/1/2011,1531,3,3,5.9,41,23.2,0,0,2.02,15278285
203492,8/1/2014,2748,6,5,6.4,17,11.1,0,1,4.98,37006729
203493,11/1/2021,1645,3,3,6.7,35,6.7,1,0,7.21,20377961
203494,10/1/2018,2068,5,4,6,39,15.8,1,1,4.98,23274354
203495,5/1/2011,1123,3,3,5.2,38,22.6,1,1,0.85,11466391
203496,4/1/2020,1508,3,3,7.3,43,8.6,0,1,5.31,19175027
203497,11/1/2011,2036,4,3,7.6,17,6.5,1,1,3.52,28535169
203498,10/1/2020,2051,3,3,8.3,17,7.2,1,0,1.9,26611585
203499,9/1/2017,2085,4,4,4.9,18,15.7,0,1,3.8,21148637
203500,6/1/2017,1544,4,3,5,11,13.4,0,1,4.59,16394815
203501,7/1/2022,1217,2,1,3.3,42,14.7,1,1,5.14,8068981
203502,9/1/2013,1074,3,3,6.1,45,20.5,1,1,4.93,11510299
203503,7/1/2020,1509,2,2,5.5,8,9.3,1,0,2.13,20102859
203504,11/1/2014,1934,3,2,7.2,8,3.4,0,1,1.1,24185773
203505,9/1/2011,2304,5,4,8.4,33,1,1,0,2.64,29620995
203506,9/1/2013,2429,5,4,7.8,42,12.3,1,0,6.77,29944514
203507,4/1/2018,1294,2,3,4.6,62,12.1,0,1,7.65,10431723
203508,8/1/2015,1503,3,3,4.1,15,20,0,0,6.92,12270463
203509,3/1/2012,1820,4,4,6.6,21,10.5,1,1,3.92,23935122
203510,1/1/2017,2060,4,3,5.1,18,13.7,0,0,7.38,23496261
203511,9/1/2010,1226,3,2,10,12,5.5,1,0,4,22677109
203512,6/1/2019,2398,4,3,7.3,28,12.8,1,0,6.45,26306415
203513,2/1/2021,1529,3,2,7.8,12,14.2,1,0,4.64,23424304
203514,2/1/2011,1418,3,2,7.9,11,23.3,0,0,1.48,18044470
203515,6/1/2013,926,2,1,9.8,23,6.9,1,0,6.87,12129184
203516,5/1/2017,2431,5,4,7.3,24,15.2,0,0,5.77,33665855
203517,2/1/2015,1000,1,1,7.3,30,14.1,1,1,4.11,12096945
203518,7/1/2012,1984,3,2,7,15,15.9,0,0,4.79,30287164
203519,10/1/2012,1384,3,4,5.4,12,11.9,0,0,1.55,13482448
203520,5/1/2022,1608,3,3,8.6,32,13.9,0,0,7.98,25119489
203521,4/1/2012,1808,4,4,4.8,13,21.3,0,0,2.94,19367169
203522,10/1/2016,2081,5,5,8.3,27,1.1,0,1,3.88,30924802
203523,10/1/2018,2653,5,4,5.6,15,18.2,0,0,0.5,30072656
203524,11/1/2023,567,2,2,5,32,13.8,0,1,2.47,5216141
203525,12/1/2011,2115,5,4,7.4,14,11,0,0,5.23,33173138
203526,5/1/2015,2032,4,3,5.6,39,15.1,0,0,4.58,22506448
203527,5/1/2023,1537,2,2,7.7,22,10.2,0,1,6,22692277
203528,1/1/2023,2579,5,4,6.8,24,22.3,1,1,5.59,30555097
203529,8/1/2015,3654,7,6,8.8,30,7.8,1,1,2.25,56861222
203530,11/1/2023,1748,3,3,9,23,10,0,0,2.06,30404393
203531,5/1/2023,2010,3,3,4.5,17,23.2,1,1,5.72,20167685
203532,9/1/2013,500,1,1,6.8,18,7.8,0,0,0.52,6016126
203533,12/1/2021,2895,6,4,5.1,12,12.2,1,0,5.92,29313087
203534,12/1/2014,1217,2,1,6.6,7,6.1,0,1,4.44,14822366
203535,10/1/2013,2335,5,4,6.9,9,13.2,1,0,3,28074697
203536,11/1/2013,2349,3,3,5.8,16,16.7,1,1,6.97,24702778
203537,9/1/2014,2575,5,4,6.7,24,1,0,1,2.69,33916841
203538,8/1/2020,1492,4,3,5.3,37,14.2,0,0,1.25,13359651
203539,12/1/2012,1962,3,1,4.8,14,17.8,1,1,5.06,17397297
203540,1/1/2018,1637,3,2,3.6,22,21.4,1,1,2.96,15183840
203541,8/1/2022,1706,2,1,9,16,1,0,0,5.92,22740105
203542,6/1/2020,1498,3,3,8.6,20,3.8,1,0,5.79,17594946
203543,7/1/2019,2160,5,4,10,24,6.7,1,0,3.88,34958865
203544,11/1/2014,2005,4,3,7,19,13.5,1,1,4.43,24620830
203545,8/1/2019,1082,2,1,8.1,26,8.9,1,1,5,15002660
203546,5/1/2019,1854,4,4,9.4,31,2.5,0,1,6.07,29603759
203547,8/1/2012,1696,4,3,3.2,41,24.9,1,1,4.97,12953925
203548,8/1/2014,1168,2,1,6.7,33,17,1,0,6.15,12379849
203549,5/1/2011,1345,3,4,6.4,24,9.9,0,0,7.02,17616098
203550,3/1/2019,1835,4,5,6.4,6,13.7,0,0,5.85,21406231
203551,10/1/2023,1337,2,2,6.3,42,12.2,0,1,3.78,13101584
203552,6/1/2016,1368,4,4,5.8,18,16.8,0,1,1.4,17114330
203553,11/1/2023,2667,6,5,5.4,5,24.4,0,1,2.53,32757345
203554,1/1/2023,1779,5,5,5.9,11,16.5,1,1,2.75,23318029
203555,1/1/2019,722,2,2,5.3,26,19.5,1,1,0.82,8343069
